anio,mes,pp,tmax,tmin
1975,01,180.8,16.0,4.5
1975,02,161.0,15.3,5.3
1975,03,47.9,16.9,4.0
1975,04,17.2,18.2,0.1
1975,05,0.0,16.0,-2.4
1975,06,14.2,14.0,-4.0
1975,07,0.0,14.1,-8.1
1975,08,0.0,16.7,-5.6
1975,09,6.7,16.7,-1.5
1975,10,18.6,17.7,-0.4
1975,11,3.4,20.0,0.3
1975,12,109.4,17.1,3.9
1976,01,132.4,14.5,4.5
1976,02,84.0,16.8,4.2
1976,03,41.5,17.4,3.4
1976,04,30.8,17.5,-1.4
1976,05,0.0,15.5,-4.6
1976,06,0.0,14.7,-6.6
1976,07,0.1,14.6,-5.2
1976,08,35.3,14.3,-4.5
1976,09,24.5,14.6,0.2
1976,10,0.0,19.9,-2.6
1976,11,0.0,19.9,-0.8
1976,12,65.4,19.5,3.0
1977,01,87.9,19.0,3.6
1977,02,204.2,16.7,4.5
1977,03,88.7,16.4,4.4
1977,04,4.0,18.1,-1.3
1977,05,6.8,15.0,-4.2
1977,06,0.0,14.4,-8.1
1977,07,0.0,15.1,-6.2
1977,08,0.0,16.6,-6.6
1977,09,2.8,17.4,-1.5
1977,10,8.2,19.0,0.8
1977,11,58.8,18.5,3.6
1977,12,105.0,17.9,3.4
1978,01,168.4,15.6,5.1
1978,02,100.4,16.3,4.2
1978,03,53.7,16.5,2.8
1978,04,25.1,17.1,0.6
1978,05,0.0,16.6,-4.5
1978,06,0.0,14.9,-6.3
1978,07,14.2,14.5,-8.9
1978,08,11.9,15.6,-3.2
1978,09,1.5,17.0,-3.8
1978,10,4.0,18.7,-0.6
1978,11,44.1,18.8,3.2
1978,12,144.7,17.7,4.3
1979,01,188.7,14.5,4.9
1979,02,31.8,17.9,3.8
1979,03,104.5,16.6,4.5
1979,04,6.2,17.4,0.0
1979,05,2.9,16.9,-4.9
1979,06,0.0,16.0,-4.8
1979,07,6.3,14.4,-5.8
1979,08,0.0,16.7,-6.2
1979,09,3.9,18.9,-3.5
1979,10,22.8,18.5,1.1
1979,11,22.4,21.0,2.0
1979,12,145.7,17.9,3.6
1980,01,51.8,19.0,3.5
1980,02,28.9,19.2,3.3
1980,03,111.6,16.3,4.4
1980,04,9.7,18.4,-0.9
1980,05,2.3,16.9,-4.9
1980,06,0.0,16.6,-6.2
1980,07,14.3,14.6,-3.6
1980,08,6.7,16.5,-4.1
1980,09,27.3,16.1,-0.9
1980,10,47.0,18.5,2.2
1980,11,9.4,21.1,1.6
1980,12,56.4,19.9,2.2
1981,01,101.3,17.3,5.3
1981,02,132.6,15.9,5.0
1981,03,69.9,17.2,4.2
1981,04,25.7,16.8,-0.2
1981,05,0.0,17.0,-5.1
1981,06,0.0,14.7,-8.4
1981,07,0.0,15.5,-8.3
1981,08,25.9,14.2,-3.3
1981,09,14.9,15.1,-1.7
1981,10,12.5,19.1,0.0
1981,11,12.2,20.6,2.6
1981,12,119.1,19.3,4.7
1982,01,195.9,16.3,5.0
1982,02,16.7,18.9,3.6
1982,03,80.6,17.0,3.6
1982,04,40.7,16.7,0.2
1982,05,0.0,15.9,-6.5
1982,06,0.0,14.3,-7.6
1982,07,0.0,15.4,-7.1
1982,08,0.0,16.3,-4.9
1982,09,33.3,16.4,-1.9
1982,10,57.7,18.7,1.5
1982,11,19.0,19.7,3.4
1982,12,10.6,20.4,2.7
1983,01,12.0,21.5,3.9
1983,02,44.9,20.1,4.2
1983,03,45.0,22.3,2.8
1983,04,12.5,20.2,1.3
1983,05,0.0,18.2,-3.8
1983,06,0.0,15.8,-6.6
1983,07,0.0,17.0,-6.5
1983,08,3.7,17.4,-3.8
1983,09,47.3,17.7,-0.8
1983,10,3.9,20.0,-0.4
1983,11,13.4,21.0,-1.3
1983,12,101.6,19.5,3.3
1984,01,222.6,14.1,4.7
1984,02,195.9,13.6,4.3
1984,03,81.4,15.5,4.6
1984,04,18.4,17.4,1.1
1984,05,0.0,17.0,-3.3
1984,06,16.7,15.2,-3.7
1984,07,0.0,15.0,-6.1
1984,08,0.0,15.5,-5.2
1984,09,0.0,17.6,-4.3
1984,10,44.7,19.2,2.6
1984,11,140.2,18.4,3.6
1984,12,51.2,19.1,2.8
1985,01,158.9,17.0,4.3
1985,02,162.8,15.3,4.9
1985,03,59.2,17.7,3.6
1985,04,95.6,17.1,2.3
1985,05,0.0,16.9,-1.8
1985,06,29.1,14.4,-3.9
1985,07,0.0,14.6,-7.2
1985,08,7.5,17.4,-4.8
1985,09,16.6,16.5,-0.5
1985,10,0.0,19.4,-0.5
1985,11,198.5,16.4,2.9
1985,12,63.7,16.4,4.8
1986,01,74.4,17.7,4.5
1986,02,76.7,16.9,4.4
1986,03,208.6,16.4,4.2
1986,04,19.7,17.7,1.7
1986,05,0.0,16.2,-5.0
1986,06,0.0,15.9,-7.5
1986,07,0.0,13.6,-8.4
1986,08,17.0,15.7,-4.9
1986,09,0.0,17.3,-1.5
1986,10,0.0,19.2,-1.5
1986,11,11.8,20.1,2.4
1986,12,216.7,17.1,4.5
1987,01,218.2,16.2,5.9
1987,02,32.0,18.5,2.6
1987,03,9.5,18.0,2.8
1987,04,7.9,18.6,0.1
1987,05,13.7,17.2,-2.8
1987,06,3.6,14.9,-5.2
1987,07,21.7,14.3,-4.7
1987,08,0.0,17.5,-5.6
1987,09,7.6,18.4,-3.1
1987,10,87.7,19.1,0.3
1987,11,60.0,19.9,3.9
1987,12,19.3,21.1,2.8
1988,01,172.4,18.2,4.9
1988,02,12.9,18.6,3.6
1988,03,177.2,16.6,4.8
1988,04,93.5,17.1,2.0
1988,05,0.0,16.6,-2.2
1988,06,5.2,15.6,-7.0
1988,07,0.0,16.2,-6.6
1988,08,0.4,19.2,-5.7
1988,09,28.9,18.8,-1.4
1988,10,0.0,19.8,-0.3
1988,11,0.0,20.9,1.2
1988,12,73.8,19.4,3.9
1989,01,123.8,17.6,4.2
1989,02,76.4,17.3,4.4
1989,03,105.4,17.1,3.9
1989,04,14.4,16.5,1.2
1989,05,0.0,16.8,-2.7
1989,06,0.0,15.9,-4.3
1989,07,0.0,14.8,-5.8
1989,08,0.0,16.2,-5.1
1989,09,2.5,18.8,-3.1
1989,10,3.0,20.5,0.5
1989,11,35.9,20.2,0.5
1989,12,36.5,21.3,3.3
1990,01,150.0,17.6,5.0
1990,02,36.0,18.6,3.0
1990,03,36.9,18.9,1.6
1990,04,9.6,18.3,0.3
1990,05,5.2,17.2,-3.6
1990,06,43.6,12.8,-3.7
1990,07,0.0,14.7,-7.5
1990,08,9.2,16.0,-5.2
1990,09,0.0,18.1,-4.6
1990,10,26.1,18.5,1.2
1990,11,44.8,19.4,3.4
1990,12,62.7,18.1,4.0
1991,01,142.8,17.4,4.2
1991,02,66.9,18.5,3.6
1991,03,107.8,17.3,3.8
1991,04,17.5,17.6,0.8
1991,05,0.0,17.1,-3.7
1991,06,17.0,14.6,-6.0
1991,07,1.4,14.6,-7.2
1991,08,1.6,16.9,-5.4
1991,09,4.5,16.0,-3.0
1991,10,17.8,18.3,-0.7
1991,11,24.4,18.5,0.5
1991,12,39.5,18.7,1.5
1992,01,104.9,15.8,4.0
1992,02,16.6,17.5,2.5
1992,03,3.6,18.3,0.1
1992,04,17.3,18.0,-2.1
1992,05,0.0,17.6,-4.9
1992,06,0.0,14.4,-6.1
1992,07,4.5,13.9,-7.1
1992,08,15.3,14.6,-6.8
1992,09,3.0,17.1,-7.1
1992,10,34.8,18.3,-2.0
1992,11,34.0,17.8,-2.4
1992,12,64.3,18.5,0.5
1993,01,164.5,15.6,3.4
1993,02,18.7,17.8,-0.6
1993,03,68.6,16.3,2.5
1993,04,13.4,18.0,0.1
1993,05,0.0,16.3,-3.7
1993,06,0.0,15.6,-8.3
1993,07,0.0,15.3,-8.5
1993,08,41.1,15.7,-6.5
1993,09,9.3,16.9,-4.9
1993,10,59.4,17.9,-1.3
1993,11,37.0,19.1,0.3
1993,12,139.5,18.0,3.1
1994,01,88.5,17.2,2.8
1994,02,101.4,16.0,2.3
1994,03,21.9,17.8,0.7
1994,04,89.0,17.3,-0.1
1994,05,2.7,16.4,-5.1
1994,06,0.0,14.8,-8.4
1994,07,0.0,15.6,-8.6
1994,08,0.1,16.7,-6.4
1994,09,0.0,18.7,-5.0
1994,10,0.0,16.3,-7.8
1994,11,9.9,18.9,-1.7
1994,12,11.5,18.1,1.2
1995,01,90.8,18.4,2.0
1995,02,50.2,18.7,2.0
1995,03,77.4,17.4,2.5
1995,04,3.0,18.6,-1.8
1995,05,0.4,17.0,-4.7
1995,06,0.1,15.4,-8.1
1995,07,0.0,16.1,-8.2
1995,08,5.5,18.1,-5.2
1995,09,7.5,17.6,-0.9
1995,10,6.3,19.6,-1.9
1995,11,14.4,19.7,0.7
1995,12,76.6,17.9,1.7
1996,01,182.6,17.0,2.1
1996,02,72.6,17.0,3.5
1996,03,29.3,18.3,1.1
1996,04,4.3,17.5,1.3
1996,05,7.0,16.3,-4.3
1996,06,0.0,15.0,-7.9
1996,07,0.0,14.8,-9.1
1996,08,5.8,16.7,-6.2
1996,09,0.0,17.7,-6.8
1996,10,2.5,19.1,-3.3
1996,11,36.0,18.0,-0.7
1996,12,91.5,17.6,2.0
1997,01,211.1,16.1,4.1
1997,02,181.4,15.4,2.3
1997,03,51.8,15.5,0.1
1997,04,17.2,16.7,-3.9
1997,05,0.0,15.5,-10.2
1997,06,0.0,15.0,-13.7
1997,07,0.0,16.0,-12.6
1997,08,20.0,17.0,-9.4
1997,09,24.2,17.7,-6.7
1997,10,8.0,19.7,-9.4
1997,11,75.3,19.4,-1.3
1997,12,12.5,21.7,-1.0
1998,01,110.9,20.2,4.3
1998,02,13.5,21.6,6.6
1998,03,1.0,21.8,4.6
1998,04,26.0,19.8,-0.6
1998,05,0.0,18.6,-11.1
1998,06,21.5,15.8,-7.2
1998,07,0.0,16.1,-7.9
1998,08,1.3,17.9,-6.6
1998,09,3.6,18.6,-4.5
1998,10,12.4,19.3,-1.9
1998,11,42.7,19.3,-0.2
1998,12,13.9,20.6,2.0
1999,01,62.4,18.5,3.4
1999,02,110.3,15.9,5.0
1999,03,48.8,15.3,4.5
1999,04,0.0,15.8,1.4
1999,05,0.0,16.4,-4.3
1999,06,0.0,15.2,-7.5
1999,07,0.0,14.4,-6.6
1999,08,0.0,15.8,-5.4
1999,09,18.0,16.6,-4.3
1999,10,34.1,17.7,0.0
1999,11,0.0,19.6,-2.8
1999,12,7.2,21.2,0.8
2000,01,220.1,15.1,4.7
2000,02,113.4,16.9,6.7
2000,03,95.0,17.9,3.5
2000,04,0.0,18.0,-0.7
2000,05,0.0,16.7,-4.2
2000,06,0.0,14.5,-8.5
2000,07,0.0,13.9,-11.0
2000,08,0.0,16.0,-6.0
2000,09,0.0,18.1,-4.4
2000,10,35.7,17.7,-0.3
2000,11,0.8,20.1,-1.9
2000,12,107.8,18.3,1.9
2001,01,230.1,14.4,4.2
2001,02,216.5,15.1,4.6
2001,03,68.7,15.6,3.4
2001,04,5.2,16.7,0.4
2001,05,0.0,15.7,-3.9
2001,06,0.0,14.9,-5.5
2001,07,0.0,14.9,-7.8
2001,08,6.2,15.7,-4.7
2001,09,0.0,17.8,-3.9
2001,10,6.5,19.0,-1.9
2001,11,15.9,20.9,-0.5
2001,12,41.1,18.8,1.3
2002,01,65.0,18.9,2.0
2002,02,142.5,16.8,4.5
2002,03,83.3,16.1,1.5
2002,04,41.1,16.2,1.1
2002,05,19.0,16.1,-2.2
2002,06,12.3,15.4,-5.7
2002,07,12.7,13.0,-5.1
2002,08,0.0,15.8,-5.7
2002,09,0.0,17.9,-3.7
2002,10,15.6,18.5,0.1
2002,11,32.0,19.5,0.3
2002,12,41.3,20.0,1.2
2003,01,46.2,19.9,1.3
2003,02,102.5,18.3,4.0
2003,03,72.4,17.9,2.3
2003,04,12.7,17.7,-1.2
2003,05,25.2,17.0,-4.2
2003,06,0.0,15.9,-9.8
2003,07,1.6,15.2,-7.6
2003,08,3.5,15.8,-7.3
2003,09,0.0,17.4,-5.9
2003,10,0.0,19.9,-1.8
2003,11,0.0,20.4,-2.4
2003,12,100.4,20.6,1.7
2004,01,180.2,16.0,3.8
2004,02,132.7,16.8,2.3
2004,03,57.4,18.6,1.9
2004,04,0.0,18.0,0.4
2004,05,0.0,16.6,-8.6
2004,06,0.0,14.5,-8.3
2004,07,37.2,13.6,-6.4
2004,08,42.1,14.6,-1.8
2004,09,0.0,17.7,-3.7
2004,10,0.0,19.6,-1.6
2004,11,7.7,20.9,0.8
2004,12,30.9,21.2,-0.5
2005,01,82.7,17.7,2.5
2005,02,56.2,17.1,3.8
2005,03,13.9,18.5,2.4
2005,04,0.0,19.6,-1.1
2005,05,0.0,17.5,-7.5
2005,06,0.0,14.0,-12.7
2005,07,0.0,16.6,-8.2
2005,08,0.0,17.6,-9.9
2005,09,10.0,17.3,-3.8
2005,10,3.4,18.7,-2.7
2005,11,38.0,19.5,0.6
2005,12,133.9,19.4,2.5
2006,01,264.7,16.5,3.7
2006,02,93.6,17.6,3.1
2006,03,100.7,17.6,3.6
2006,04,3.5,17.6,0.7
2006,05,0.0,16.0,-6.4
2006,06,0.0,15.6,-7.9
2006,07,0.0,15.4,-10.1
2006,08,0.0,16.6,-6.4
2006,09,0.0,18.0,-5.0
2006,10,7.6,19.7,-1.3
2006,11,61.5,19.4,2.6
2006,12,62.7,20.2,3.0
2007,01,91.5,19.1,2.7
2007,02,76.8,19.0,2.8
2007,03,114.1,18.1,3.2
2007,04,0.0,18.3,0.2
2007,05,0.0,16.5,-5.5
2007,06,0.0,17.0,-4.2
2007,07,0.0,15.8,-6.7
2007,08,0.0,17.5,-5.5
2007,09,0.0,17.6,-4.3
2007,10,19.2,19.9,2.6
2007,11,54.1,20.6,1.6
2007,12,57.9,19.6,1.8
2008,01,175.6,16.6,4.0
2008,02,48.3,16.6,2.2
2008,03,48.8,17.0,2.7
2008,04,0.0,18.1,0.3
2008,05,0.0,17.7,-5.2
2008,06,0.0,16.1,-8.8
2008,07,0.0,16.4,-11.4
2008,08,0.0,17.8,-6.5
2008,09,0.0,17.2,-3.5
2008,10,0.0,17.5,1.3
2008,11,0.0,20.8,1.1
2008,12,94.1,19.7,3.2
2009,01,46.2,17.8,2.3
2009,02,82.8,20.5,2.0
2009,03,104.2,17.6,2.2
2009,04,26.3,17.4,0.7
2009,05,0.1,17.1,-4.5
2009,06,0.0,16.3,-4.0
2009,07,0.8,19.0,-7.3
2009,08,0.0,19.3,-10.8
2009,09,11.1,19.8,-3.8
2009,10,11.9,21.3,-1.1
2009,11,68.8,21.1,3.8
2009,12,95.7,19.7,3.7
2010,01,118.3,18.6,4.0
2010,02,120.9,18.6,5.0
2010,03,37.8,18.7,3.2
2010,04,117.5,18.7,-0.9
2010,05,4.5,17.0,-2.6
2010,06,40.8,19.1,-4.8
2010,07,0.0,17.5,-6.3
2010,08,3.0,19.0,-3.0
2010,09,2.0,20.0,-3.1
2010,10,24.0,21.3,-0.8
2010,11,1.0,21.9,0.2
2010,12,117.0,22.2,3.0
2011,01,77.5,22.1,4.4
2011,02,155.9,17.5,4.2
2011,03,107.0,17.8,2.1
2011,04,5.0,18.4,0.0
2011,05,3.0,16.7,-2.4
2011,06,0.0,16.7,-3.7
2011,07,4.0,16.3,-4.4
2011,08,0.0,18.3,-3.6
2011,09,2.0,18.5,-0.8
2011,10,0.0,20.7,-1.4
2011,11,6.0,21.5,1.2
2011,12,98.5,19.5,4.1
2012,01,78.5,18.5,3.6
2012,02,192.3,17.5,3.9
2012,03,113.0,17.9,3.3
2012,04,38.8,17.5,2.6
2012,05,0.0,17.5,-3.4
2012,06,0.0,16.8,-4.7
2012,07,0.0,16.4,-4.8
2012,08,0.0,17.9,-4.1
2012,09,2.0,19.8,-1.6
2012,10,9.0,21.1,0.9
2012,11,12.0,21.9,2.3
2012,12,84.0,19.9,4.4
2013,01,111.1,19.1,5.0
2013,02,138.0,19.0,5.0
2013,03,29.5,20.3,2.9
2013,04,6.5,21.3,0.1
2013,05,22.0,19.1,-0.4
2013,06,14.0,18.9,-2.2
2013,07,0.0,20.3,-2.8
2013,08,24.0,17.9,-3.7
2013,09,0.0,18.5,-2.4
2013,10,39.0,20.6,0.6
2013,11,2.0,21.1,1.5
2013,12,143.0,19.0,5.0
2014,01,127.5,18.7,5.0
2014,02,62.0,20.5,4.4
2014,03,36.0,20.0,2.0
2014,04,17.0,19.0,1.5
2014,05,0.0,18.3,-1.6
2014,06,0.0,18.3,-4.1
2014,07,0.0,18.1,-5.1
2014,08,8.0,18.3,-2.0
2014,09,15.9,19.0,-0.3
2014,10,16.0,20.5,1.8
2014,11,11.0,21.8,2.3
2014,12,39.0,21.7,3.9
2015,01,155.4,18.7,4.4
2015,02,61.5,19.4,5.2
2015,03,73.7,20.0,4.7
2015,04,52.0,18.3,3.4
2015,05,0.0,18.3,-1.9
2015,06,0.0,21.3,-3.7
2015,07,2.0,17.8,-3.5
2015,08,3.0,18.6,-2.5
2015,09,6.0,19.2,0.0
2015,10,19.0,21.3,2.8
2015,11,32.0,21.3,2.6
2015,12,47.0,21.1,4.4
2016,01,47.0,21.4,4.9
2016,02,154.0,19.0,6.2
2016,03,41.0,21.2,4.1
2016,04,72.0,18.7,3.2
2016,05,0.0,18.5,-1.1
2016,06,1.0,16.8,-3.0
2016,07,5.0,17.3,-2.2
2016,08,0.0,18.6,-2.5
2016,09,0.0,20.2,-2.1
2016,10,0.0,20.3,0.6
2016,11,0.0,21.6,1.2
2016,12,65.0,21.3,4.2
2017,01,102.0,20.5,5.8
2017,02,68.8,20.8,5.3
2017,03,42.6,18.0,4.7
2017,04,16.0,19.1,2.5
2017,05,11.8,18.5,-1.3
2017,06,0.0,17.5,-4.2
2017,07,0.0,17.5,-4.5
2017,08,0.0,19.4,-4.0
2017,09,29.0,18.6,0.3
2017,10,27.0,20.1,1.4
2017,11,9.5,21.5,1.5
2017,12,47.0,20.1,4.4
2018,01,109.0,17.4,4.9
2018,02,192.0,17.3,5.6
2018,03,51.2,18.1,4.3
2018,04,8.0,18.9,0.5
2018,05,0.0,17.3,-3.5
2018,06,20.6,15.0,-1.9
2018,07,62.6,14.9,-1.6
2018,08,0.0,16.1,-2.8
2018,09,2.0,18.7,-2.0
2018,10,15.4,19.6,3.5
2018,11,30.2,21.3,3.1
2018,12,35.6,19.7,3.2
2019,01,118.4,18.6,5.6
2019,02,136.2,17.4,5.9
2019,03,77.5,19.5,3.4
2019,04,47.3,18.4,1.8
2019,05,6.5,18.3,-1.6
2019,06,1.5,17.5,-3.3
2019,07,4.0,17.5,-4.6
2019,08,0.0,19.0,-3.9
2019,09,44.3,18.3,0.1
2019,10,28.0,19.1,0.3
2019,11,19.7,20.1,3.7
2019,12,67.0,20.6,4.6
2020,01,106.3,18.3,5.6
2020,02,169.0,17.6,6.0
2020,03,114.0,17.5,5.3
2020,04,16.0,17.9,1.3
2020,05,0.0,17.8,-2.3
2020,06,0.0,16.9,-4.4
2020,07,0.0,17.4,-7.6
2020,08,0.0,18.5,-3.7
2020,09,16.0,18.5,-0.4
2020,10,31.0,18.4,1.7
2020,11,1.0,21.4,1.4
2020,12,118.0,19.8,4.1
