Date,4101,4012,4001,4302,4102,4303,4103,4104,4090,4106,4005,4306,4019,4309,4028,4023,4311,4103-2,4309-2
1990-02-01,36,62.1,34.6,39.1,23.1,55.4,9.5,43.1,18.1,69.6,23.7,81.5,40.4,35.9,26.7,39,21.5,22.2,58.6
1990-03-01,36.9,18.9,38.2,8,20.2,12.8,6.3,21.9,55.6,36.8,17.4,30,4.6,11.5,15.3,28.5,15.1,14.7,18.8
1990-04-01,9.6,5.3,12.1,3.5,26.6,43,19.3,14.8,3.3,42.3,16.1,19.3,11.7,30.8,12,10.2,0,45.2,50.4
1990-05-01,5.2,16.3,4,0,27.3,4.5,0,5.8,4.5,37.7,6.9,1,0,2.6,1.3,3.6,1,0,4.2
1990-06-01,43.6,35.6,17.4,2.9,44.1,11.5,0,40,34.3,69.9,24.8,11.8,8,10.3,12.9,18.4,2.5,0,16.9
1990-07-01,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0
1990-08-01,9.2,6.5,0,0,4.5,8.8,7.8,16,0,16.7,8.8,5.2,0,16.4,3.1,0.6,0,18.2,26.8
1990-09-01,0,3,0,0,1,0,0,2,0,20.6,0.6,0,0,0,0.2,0.3,0.2,0,0
1990-10-01,26.1,29.9,30.3,0,55.8,30.3,38.8,64,49.7,67.2,42,29.6,20.2,49.4,28.5,32.1,1.3,90.8,80.7
1990-11-01,44.8,42.4,48.8,24.5,33,43.8,35.2,21.4,86.6,41.3,30.5,66.1,13.2,64.4,25.9,44.4,10.5,82.4,105.3
1990-12-01,62.7,63.4,74.6,55.5,53.6,92.5,39.5,78.6,110.1,61,52.1,103.9,91.8,45.3,65.4,92.8,34.1,92.4,74
1991-01-01,142.8,60.2,127.4,99.1,94.2,93.3,54.2,160.9,106.2,77.8,104.8,128,85.5,67.4,87.6,107.2,40.8,126.8,110.2
1991-02-01,66.9,38.5,78.6,22.5,59,85.3,21,51.5,36.5,92.6,36.9,89.7,33.6,67.3,24.6,52.3,12.6,49.1,110
1991-03-01,107.8,60.2,38.2,50,34.5,85.3,48.3,81.1,49.9,70.9,76.5,65.8,24.7,47.9,75.9,39.6,11.7,113,78.2
1991-04-01,17.5,5.9,13.8,6,18.7,18.6,0,19.5,16.7,26.5,7.8,17.8,5.7,16.3,2.4,11.2,4.5,0,26.7
1991-05-01,0,0,0,0,2.5,0,0,0,0,41.3,0,0,0,0,0,0,0,0,0
1991-06-01,17,2.7,0,0,21.7,0,0,17,0,26.2,6.3,0,0,0,0,0.3,0,0,0
1991-07-01,1.4,1.4,0,0,0.8,0,0,0,0,13.6,0.2,0,0,0,0,0.1,0,0,0
1991-08-01,1.6,2.1,0,0,3.5,0.5,0,0.2,0,19.7,0.3,0.5,0,2.1,0,0.2,0,0,3.5
1991-09-01,4.5,1.1,0,0,13.1,1.7,0,0.1,0,21.1,0.8,2.5,0,0,0,0.1,0,0,0
1991-10-01,17.8,7.3,20.6,13,16.5,22.5,12.1,21.4,18.6,27.5,11,34.3,11.2,29.9,0,16.3,5.9,28.3,48.9
1991-11-01,24.4,5.2,3.3,8.5,59.3,46.5,4,25,38.9,27.9,12,46,3.5,41.6,4.3,11.2,0,9.4,68
1991-12-01,39.5,21.3,5.5,3.5,42.1,76.2,12.1,90,45.9,34.1,39.4,34.9,4,61.5,14.8,15.2,5.4,28.3,100.5
1992-01-01,104.9,77.5,181.4,104,119.7,126.9,20,90,107.5,127,92.5,98.3,91.7,151.1,139.6,130.3,69.9,46.8,246.9
1992-02-01,16.6,54,24.1,52.9,49,81.6,12.6,29,39.2,51.6,12.5,84.2,9.6,72.6,0,25.7,10.8,29.5,118.6
1992-03-01,3.6,12.1,3,12.5,17.4,43,0,17,27,39.4,4.1,32.6,0,44.4,0,7.8,0,0,72.6
1992-04-01,17.3,4.9,0.7,0,5.2,1.1,0,3.1,0,10.3,3.5,2.5,0,16.8,0,0.7,0,0,27.5
1992-05-01,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-06-01,0,13.5,4.7,2.4,6.2,6.7,0,0.8,8.3,5.4,0.2,6.8,0,5.1,0,4.7,0,0,8.4
1992-07-01,4.5,7.2,0.8,0,4.2,3.9,0,0.5,0,18.7,0.8,2.5,0,4,0,1,0,0,6.5
1992-08-01,15.3,2.9,0.6,0,15.2,7.4,5.1,20,3.1,8.5,8.4,3.9,0,8.1,0,1.1,0,11.9,13.2
1992-09-01,3,0,0,0,0,0,0,1.2,0,5.7,0.7,0,0,0,0,0,0,0,0
1992-10-01,34.8,14,35.3,1.5,54.6,23.8,3,33.2,9.8,27.2,13.5,40.4,3,32.4,0,16.8,0,7,52.9
1992-11-01,34,37.9,37.6,34.6,58.3,56.8,22.8,35,48.2,34.4,24.9,46.4,4.4,54.7,5.2,28.5,3.5,53.4,89.4
1992-12-01,64.3,71.8,62,42.9,35.2,41.4,28.2,62.2,69.5,47.9,35.6,55.3,86.9,94.9,10.1,78.8,76,66,155
1993-01-01,164.5,143.8,100.1,94.3,133.6,138.8,80.8,151.7,77.9,87.7,137.6,128.3,125.1,94.6,151.6,116.5,55.4,189,154.6
1993-02-01,18.7,37,19.6,69.3,21.7,48,16.9,23.8,14,47.3,16,37.6,2.3,31.9,8,14.2,6.3,39.5,52.2
1993-03-01,68.6,58.3,107.7,27.6,53.9,68.9,45.6,47.3,93,88.3,63.2,65.5,42,38,78.6,79.5,56.1,106.7,62.1
1993-04-01,13.4,11.8,1.4,0,24.5,5,20.1,3,0,16.4,8.8,4.9,1.1,6.1,0,2.1,4.2,47,10
1993-05-01,0,0.4,0.4,2.1,4.7,1.2,0,1.2,0,8,0.2,0,0,3.2,0,0.2,6.1,0,5.2
1993-06-01,0,1.5,0,0,0.7,0.2,0,1.2,0,7.8,0.2,0,0,0,0,0.1,0,0,0
1993-07-01,0,1.5,0,0,0,0.2,0,0,0,14.2,0,0,0,0,0,0.1,0,0,0
1993-08-01,41.1,5.1,26.1,19.8,17.6,9.6,26.2,33.4,14,26.6,25.7,15.8,11.5,0.9,11.5,17.2,15.5,61.3,1.5
1993-09-01,9.3,43.9,2.4,5.5,26.6,14.9,0,11.4,16,27.8,3.9,14.1,0,0,0,8.4,0,0,0
1993-10-01,59.4,18.7,28.7,3.5,35.4,20.1,6.5,46.4,25.4,56.9,25.6,23.5,7.3,9,11.7,20,0,15.2,14.7
1993-11-01,37,64.9,61.6,15.3,26.6,38.6,21.1,30.2,39.5,26.2,19.3,35.8,3.1,21.2,1.7,37,0,49.4,34.7
1993-12-01,139.5,58.9,41.5,58.9,74.9,58.4,45.8,95.4,45,73.7,68.6,82.4,22.3,41.9,33.7,38.6,35,107.2,68.5
1994-01-01,88.5,43,71.7,81.9,59.5,81.7,81.2,80.1,101.3,52.4,83.3,101.6,134.8,47.6,77,105.8,43.3,190,77.8
1994-02-01,101.4,79.9,128.6,51.1,46.1,53.6,91.3,170.6,53.5,62.2,94.9,30.8,66.2,47.1,42.8,90.6,33.3,213.6,76.9
1994-03-01,21.9,21.5,3.6,13,35,22.6,20,26.2,13.8,36.9,26.7,35.4,2,17.9,32.4,7,15,46.8,29.2
1994-04-01,89,21.2,5,2,28.1,9.5,6.5,13.5,11,35.7,20.6,7.2,0,2.9,3.3,6.1,10,15.2,4.8
1994-05-01,2.7,0,2.8,0,4.5,0.3,0,0,0,2.9,0.4,1.2,0,0,0,1,0,0,0
1994-06-01,0,0,0,0,0,0,0,1,0,5.6,0.2,0,0,0,0,0,0,0,0
1994-07-01,0,0.5,0.3,0,0,0.1,0,0.1,0,2.5,0,0,0,0,0,0.2,0,0,0
1994-08-01,0.1,6.2,0,0,0,0.9,0,0,0,1.4,0,0,0,0,0,0.6,0,0,0
1994-09-01,0,3.9,0.2,1,2.2,2.2,0,0.4,1.8,9,3.5,2.3,10.1,1.4,9.5,5,3.5,0,2.3
1994-10-01,0,10.5,0,2.5,8.2,15.9,1.2,1.4,31.5,22.1,0.6,4.5,0,7.5,0,7.6,0,2.8,12.3
1994-11-01,9.9,31.5,11.4,8.5,21.7,37.3,6.5,21.8,13.4,40.4,8.1,40.1,0,51.6,0,9.8,0,15.2,84.4
1994-12-01,11.5,86.4,144.2,95.5,66,67.4,26,93.5,79.9,113.4,43.7,75.9,89.6,28.2,66.5,109.4,47.9,60.8,46
1995-01-01,90.8,57.4,97.5,72.2,79.8,109.7,23.9,63.1,105.5,98.6,20.7,107.8,101.5,60,30.3,145,38.8,55.9,98
1995-02-01,50.2,94,49.3,21.3,54,50.5,15,53.7,52.5,108.3,44.7,44.2,38.8,30,2.8,61.8,1.5,35.1,49.1
1995-03-01,77.4,63.5,44.2,30.6,73.4,50.6,33.6,93.1,29.5,46.8,33,80.9,55.6,40.5,32.5,36.5,4.6,78.6,66.1
1995-04-01,3,4.3,0,0,9.9,0.8,0,0,0,15.5,3.9,0.1,0,0,6.5,0,0,0,0.1
1995-05-01,0.4,0,0,2.3,1.9,0.6,0,0,0,6.4,0,2,5.9,0.9,0,0,1.3,0,1.5
1995-06-01,0.1,0,0,0,0.4,0,0,0,0,10.6,0,0,0,0,0,0,0,0,0
1995-07-01,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0
1995-08-01,5.5,24.4,0,0.7,10.8,5.9,0,9.1,2.5,8.9,0,1,0,1,0,0,0.3,0,1.7
1995-09-01,7.5,10.2,0,0.1,22.4,2.4,0,7.9,1,19.9,0,0.4,0,0.4,0,0,0,0,0.7
1995-10-01,6.3,3.1,2.3,0,20.5,1.2,3.2,0,0,15.6,0,0,0,0.6,0.4,0,0,7.5,0.9
1995-11-01,14.4,19.7,17.6,0,31.8,11.3,0,18.8,2.3,29.5,4.5,9.8,0,18.5,0,0.6,0,0,30.3
1995-12-01,76.6,70.3,52.5,48.5,113.3,67.6,30.9,68,60.4,111.5,39.5,81.8,41.2,58.5,13.3,36.2,56.5,72.3,95.6
1996-01-01,182.6,121.6,121,62.5,122.3,98.1,48.6,162.7,124.7,151.6,64.4,73.2,118.4,66.8,43.5,122.8,72.3,113.7,109.1
1996-02-01,72.6,37.1,38.7,75.1,11.5,53.7,55.3,54.4,68.6,42.2,47.2,73.9,86.4,26.9,81.3,69.8,38.2,129.4,44
1996-03-01,29.3,33.9,43.6,7,21.9,36.4,22.8,23.9,31.7,22.8,38.7,40.9,9.7,34.8,30.7,20.6,0,53.3,56.9
1996-04-01,4.3,8.6,16,1.5,20.2,13.6,21.2,49.4,10,12,4.7,19,1.1,13.8,0,4.3,2,49.6,22.5
1996-05-01,7,2.5,6.2,0,0.4,1.8,0,9,2.8,12.9,2.6,2,0,1.3,0,1.2,0,0,2.1
1996-06-01,0,0.3,0,0,2.5,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1996-07-01,0,0,0,0,0.4,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0
1996-08-01,5.8,14.3,24.1,3,3.5,21.4,6,23.2,21.2,5,0.6,26.7,13,19.4,0,15.1,18.8,14,31.7
1996-09-01,0,11,0,0,25.7,2.8,0,1.5,0.1,18.3,0,2.6,0,0.7,0,0,0,0,1.2
1996-10-01,2.5,2.4,0.3,0,15.7,12.3,3.3,1,1.8,8.2,0.9,32.7,0,6.3,0,0,0,7.7,10.3
1996-11-01,36,53.9,27.5,16,69,53.2,25.7,42.7,30,61.4,22.5,57.8,10.5,56.4,0,18.7,28,60.1,92.1
1996-12-01,91.5,97.3,58.7,44,128.3,92.3,41,166.9,81.1,102.5,49.8,90.4,56.1,82.8,42.5,71.6,40.5,95.9,135.3
1997-01-01,211.1,151.4,153.7,121.5,149.4,163.2,99.8,234.6,211.4,90.2,215.1,137.7,150.1,56.5,103.2,210.6,90.1,233.5,92.4
1997-02-01,181.4,82.4,118.7,67,78,140.9,108.1,260.9,126.4,89.2,93.9,119.7,154.1,122.6,130.4,138.8,83.1,252.9,200.4
1997-03-01,51.8,71.8,43.1,39,85.3,57.4,15.7,64.9,54,72.8,14.5,76.6,53.2,43.1,58.1,29.5,22,36.7,70.4
1997-04-01,17.2,9.1,42.8,0,20.1,50.6,24,28.6,59.6,11.3,16,70.8,59.3,14.4,13.5,46,0.3,56.2,23.5
1997-05-01,0,0,0,0,0.7,2.5,0,0,1.3,8.8,0,0,0,5.9,0,0,0,0,9.7
1997-06-01,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0
1997-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1997-08-01,20,10.4,2,2.5,19.6,7.7,10.6,23.5,4.7,22,16.8,5,0,9.8,0,1.9,0,24.8,16
1997-09-01,24.2,84.3,36.6,21,48.2,37.9,8.9,78.3,35,70.1,119.4,44.9,9.4,19.2,0,18.8,4.5,20.8,31.3
1997-10-01,8,8.1,3.5,0,7.4,9.4,2.1,0,7.7,12.6,2.1,13.5,4.3,7.2,0,3.8,0,4.9,11.7
1997-11-01,75.3,49.4,12.6,8,21,31.9,16.1,29.2,24.5,63.5,26.8,27.5,0,35.4,0,7.3,1,37.7,57.9
1997-12-01,12.5,23.6,21.4,4,45.5,28.4,12.6,65.6,24.1,23,36.4,28.3,17.5,27.8,20.2,18.7,0,29.5,45.4
1998-01-01,110.9,51.1,35.5,100.8,72.9,34.6,42.9,93.5,25.8,104.4,142.2,53.6,21.4,19.1,99.2,13.8,22,100.4,31.2
1998-02-01,13.5,61,29.4,20,59.7,58.6,0,94.8,31.6,66.4,102.2,91.2,25.3,53.9,43.1,0,0,0,88.1
1998-03-01,1,36.5,5,6.5,61,42.1,25.2,18.5,17.7,27.3,7,51.3,0,50.9,0,0,0,59,83.1
1998-04-01,26,34.2,4.7,0,15.6,15.5,0,31.4,9.8,35.1,6.2,11.2,0,15.9,0,0,0,0,26
1998-05-01,0,0,0,0,1.7,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0
1998-06-01,21.5,22.6,6.8,3.5,25.3,4.9,6.2,8.9,4.7,36.9,19.2,1.4,0,2,21,0.1,0,14.5,3.2
1998-07-01,0,0,0,0,0,0,0,0,0,5.4,0,0,0,0,0,0,0,0,0
1998-08-01,1.3,4.4,4.3,0,6,5.8,0,0,5.3,10.9,0,6.8,0,1.2,0,12,0,0,2
1998-09-01,3.6,9.7,1.3,0,12.9,1.6,0,2.5,1.8,16.6,0,0,0,0,0,0,0,0,0
1998-10-01,12.4,30,4.1,11.5,41.7,43.6,0,6.6,15.7,16,5.7,65.6,0,47.5,0,0,8.1,0,77.7
1998-11-01,42.7,68.2,16,35.1,73.6,62.5,18.8,37.4,37.6,72.8,8.9,51.8,14,83,0,6.6,4.1,44,135.7
1998-12-01,13.9,26.1,9.8,20,20.1,25.5,3.1,16.9,22,20.1,7.5,49,7.1,9.9,0,9.9,5.8,7.3,16.2
1999-01-01,62.4,84.7,90.7,39.2,76.6,58.5,16,43.2,98.5,64.9,90.9,59.1,165.8,40.5,49.9,49.1,45,37.4,66.2
1999-02-01,110.3,95.9,112.5,81.9,86.1,121.1,77.7,108.3,127,94.9,79.6,66.2,110.8,144.5,155,115.5,78.7,181.8,236.2
1999-03-01,48.8,160.3,159.9,71.5,111,149.9,90.5,127.3,170.7,143.2,90.4,117.1,102.6,83.3,153.3,251.3,89.9,211.7,136.2
1999-04-01,0,27.5,15,0.6,28.2,13.4,8.8,46.3,13.3,9.8,17,15.5,12.8,7.1,14.7,13.8,2.6,20.6,11.6
1999-05-01,0,0,0,0,2.7,6.5,0,2.8,3.7,0.2,0,0,0,14.9,0.3,1.8,0,0,24.4
1999-06-01,0,1.2,0.2,0,0.7,0.2,0,0,0.3,2.3,0,0,0,0,0,0.2,0,0,0
1999-07-01,0,1.7,0.3,2,0.8,0.4,0,0,0.5,5.4,0,0.5,0,0,0,0.2,0,0,0
1999-08-01,0,0,0,0,2.2,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0
1999-09-01,18,49.9,8.1,7.3,40.8,26,10.7,0,14.8,37.3,24.7,31.5,0,19,0,4,0,25,31.1
1999-10-01,34.1,49.4,11.6,2.5,53.9,38.8,22.2,65.8,24.3,13.3,4.8,37.1,14.2,47.6,0,0.2,0,51.9,77.8
1999-11-01,0,14.3,2.2,0,15.6,7.6,0,1,4.9,17.3,0,4.2,0,9.1,0,0.8,0,0,14.9
1999-12-01,7.2,44.2,20.8,23.9,35.5,30,13.9,17.8,25.1,47.2,5,47.1,33.7,21.2,16.6,2.1,4.2,32.5,34.7
2000-01-01,220.1,140.1,108.2,190,107.7,138,92.6,133.1,121.7,109.6,159.6,117.8,92.2,134.4,94,133.8,134.2,216.7,219.6
2000-02-01,113.4,58.1,48.8,71,68.5,51.3,62.8,66.1,45.5,51.1,100.2,39.4,32.7,51.5,44.1,52.1,51.2,146.9,84.1
2000-03-01,95,37.3,40.1,26.2,66.4,44.8,43.5,115.3,36.3,32.3,62.9,65,19.9,34.1,71.6,35.5,4.6,101.8,55.8
2000-04-01,0,1.8,5.6,5.1,0.6,9.3,0,0,9,0.3,0,8.5,12.5,8.3,0,7.8,0,0,13.6
2000-05-01,0,1.5,0.3,5.4,1.5,0.3,0,0.7,0.3,2.1,0,0,0,0.1,0,1.7,5.6,0,0.1
2000-06-01,0,12,2.8,0,16.5,2.1,0,1,2.7,13,4.5,0,0,0.2,0,1.7,0,0,0.4
2000-07-01,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,0
2000-08-01,0,18.6,3.3,0.1,16.1,3.3,4.5,0.5,4.1,16.3,0.2,0.4,0,0,0,2.6,0,10.5,0
2000-09-01,0,1.6,0.7,0.5,1.9,1.2,3.1,0.7,1,3.2,0,1.8,0.2,0.7,0,0.5,0,7.3,1.2
2000-10-01,35.7,39.1,12,9.3,63.4,23.9,4.4,25.2,21.7,57.3,2.1,22.5,11.5,18.4,0,12.5,0,10.3,30.1
2000-11-01,0.8,1,2.7,2.2,10.2,5.4,9.3,0.2,3.2,4.2,16.5,3.8,0,9.4,0,0.1,0,21.8,15.3
2000-12-01,107.8,68.8,55.2,107.3,121.2,158.3,14.3,78.3,120.7,88.2,128.6,120.5,51.7,215.9,13.4,76.7,43.4,33.5,352.8
2001-01-01,230.1,188,142,303,158.3,198.6,157.6,198.9,161.5,141.8,222.4,172.3,87.9,220.1,175.4,181.9,226.5,368.7,359.7
2001-02-01,216.5,116.4,141.8,212.5,122.3,165,86.1,94,147,151.3,197.9,132,167.9,149.9,203.3,183.3,135.7,201.4,245
2001-03-01,68.7,60.6,76.6,46.8,57.1,82.7,47.1,126.1,64,113.1,116.7,106.2,60.3,87.6,92,63,0.7,110.2,143.1
2001-04-01,5.2,10,9.4,8.3,4.9,13.8,10.4,19.8,10.9,16.2,11.4,28.2,6.9,7.8,10.3,7.4,0,24.3,12.7
2001-05-01,0,0.8,0.7,0,1.2,0.1,0,0,0.2,4.7,0,0,0.1,0,0,0.2,0,0,0
2001-06-01,0,8,4.3,0.1,11.8,1.6,0,0,2.2,21,0,0.2,1.2,0.2,0,1.8,0,0,0.3
2001-07-01,0,0.4,2.3,0,20.4,0.1,0,0,0.1,18.7,0,0,0.1,0,0,0.1,0,0,0
2001-08-01,6.2,12.3,7.4,3.6,14.3,8.8,0,3,11.3,17.6,12.4,8.4,4.3,3.4,0,6.1,0,0,5.6
2001-09-01,0,6.8,5.9,6.9,8.2,14.5,8,0,10.7,3.6,10.6,12.4,3.5,19.2,0,5,0.1,18.7,31.4
2001-10-01,6.5,45.3,19.7,10.3,62.5,27.3,0,3.3,24.7,39.2,24.4,31.4,10.7,21.8,0,13.9,0,0,35.6
2001-11-01,15.9,23.7,9.8,14.6,17.7,15,12.8,7,14.9,33.6,2.4,11,7.5,10.6,0,11.4,10.2,29.9,17.3
2001-12-01,41.1,66.9,46.8,28.6,69.7,59.7,0,82.5,49.5,99.7,36.8,74.9,29.6,55.7,35.5,37.7,0,0,91
2002-01-01,65,40.8,28.2,37.7,63.1,76,70.3,72.1,56.8,39.8,49.1,91.3,20.8,89,6.8,28.5,2.8,164.5,145.4
2002-02-01,142.5,111.6,85.3,124,58.4,116.3,86.8,114.2,103.8,116.8,23.6,92.6,94.2,109.8,144.1,126.1,70,203.1,179.4
2002-03-01,83.3,99,62.2,40.6,47.6,63.6,54.1,45.1,58.9,73.4,120.5,55.7,49.4,54.9,25.3,47.8,16.7,126.6,89.7
2002-04-01,41.1,25.3,12.6,8.5,26.5,18.3,37.5,31.3,15.8,32.8,0,17.4,7.5,18.5,10.5,13,0.7,87.7,30.2
2002-05-01,19,3.8,1.3,2.3,3.8,4.2,9.6,2,3.5,3.7,0,10,0.6,1.2,0,1.1,0,22.5,2
2002-06-01,12.3,0,1.2,8.9,0,6.2,0,16.4,5.2,5.4,5.4,9,2.7,4.1,0,3.3,6.1,0,6.7
2002-07-01,12.7,13.3,9,2.6,40.9,8.8,0,7.2,7.6,33.5,3.6,2.3,3.6,12.7,0,5.2,0,0,20.8
2002-08-01,0,20.1,6.1,0,1.7,3.6,0,5.2,5.2,9.5,1.1,0.2,3,0,0,4.4,0,0,0
2002-09-01,0,10.7,4.3,1.8,7.2,6,0,0,5.5,6.7,0,3,2.5,7.1,0,3.6,0,0,11.6
2002-10-01,15.6,16.9,18.2,48.9,44.1,38,29.5,40.1,33,65.7,22.4,44.2,20.8,28.1,7.5,25.2,33.1,69,45.9
2002-11-01,32,35.7,15.6,19.2,40.8,34.8,24.4,23.1,29.1,17.4,19.2,54.2,11.4,25.1,5.2,15.5,2.9,57.1,41
2002-12-01,41.3,38.6,26.2,7.8,59.8,16.5,19.2,65.8,16.5,62.3,34.9,13.6,16,12.1,24.1,19.7,0.5,44.9,19.8
2003-01-01,46.2,70.8,89,121.5,102.6,107.5,63.2,116.7,93.3,120.9,163.3,83.9,70.5,118.6,37,87.3,74.6,148,193.8
2003-02-01,102.5,61.6,55,54.3,82,91.8,46.1,74,74,90,23.6,79.6,31.8,107.1,0,42,14.2,107.9,175
2003-03-01,72.4,35.6,0,53.9,52.2,37.5,53.5,92.7,25.3,57.9,120.5,40.8,19.2,46.7,23.9,21.8,38,125.1,76.3
2003-04-01,12.7,5.7,0,3.1,1.5,5.9,3.7,5,4.1,3.9,0,11.8,0.6,3.8,0,0.8,0,8.6,6.2
2003-05-01,25.2,7.1,0,5,2.5,4.1,5.5,0,3.2,3.7,0,6.4,1.6,2.5,0,2,3.3,12.9,4.1
2003-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003-07-01,1.6,12.9,10,4.3,0,9.8,0.8,2.5,9.9,7.8,0,11.4,10.3,4.9,20.5,12.2,0,1.8,8
2003-08-01,3.5,6.6,2.2,2.6,0,4.8,2,7,4.2,4.6,0,11.2,1.6,0,0,2.1,0,4.7,0
2003-09-01,0,4.7,1.3,1.6,0,3.4,0.1,0.7,3,1.9,0,6.3,0.7,1.4,0,1.3,0,0.3,2.3
2003-10-01,0,26.8,6.8,2.7,17.7,9.3,1.8,0,10,17.9,0,10,3.9,3.4,0,6.5,0,4.1,5.6
2003-11-01,0,9.1,0,1.6,6.6,3.7,1.4,3.5,1.7,7.1,1.8,7.7,0,0,0,1,0,3.3,0
2003-12-01,100.4,59.8,0,93.6,79.4,95.6,49.1,77.6,47.5,75.5,54.5,124.4,24.3,81.3,18.9,73.6,53.5,114.8,132.9
2004-01-01,180.2,56.6,0,145.3,116.1,78.6,51,162.9,80.7,110.5,231.7,84.3,134.6,67.5,52.9,76.6,98.5,119.3,110.3
2004-02-01,132.7,21.7,0,78.2,24.7,77.3,24.5,90.5,63,60.2,101.8,102.4,86.6,71.1,117.3,66.7,33.2,57.3,116.2
2004-03-01,57.4,29.6,0,32.6,23,37.2,9.1,64.8,17.9,61.7,27.5,32.1,15.2,49.5,5.2,10.3,16.4,21.3,80.9
2004-04-01,0,8.1,0,6.1,29.9,13.1,12.9,6.9,3.1,19.8,5.3,18.4,0,15.6,0,0,0,30.2,25.5
2004-05-01,0,0,0,0,3.4,0,0,5.3,0,0,1.1,0,0,0,0,0,0,0,0
2004-06-01,0,0.8,0,1.7,0,0.2,0,0,3.2,0,1.2,0.1,10.1,0,3.2,0,0,0,0
2004-07-01,37.2,11.5,0,6,27.3,11.7,17.9,38.7,11.4,15.3,23,10.5,10.2,2.4,9.6,26.5,0,41.9,3.9
2004-08-01,42.1,30.1,0,2.2,38.7,15.9,3.8,35.4,28.4,11.6,16.8,1.8,25.5,0.7,3.7,58.4,0,8.9,1.1
2004-09-01,0,1,0,1.4,5.3,9.6,12.9,1,3.5,5.2,4.1,0.8,0,1.6,0,4,0,30.2,2.6
2004-10-01,0,3.9,0,1.2,1.5,1.6,11.2,0.3,0.5,2.1,3.4,5.2,0,0,0,0.5,0,26.2,0
2004-11-01,7.7,18.8,0,3.7,28.9,21.4,3.6,13,5.5,19.1,5,6.1,0,1,0,0,0,8.4,1.6
2004-12-01,30.9,52,0,76.4,26.9,51.3,0,35.1,21.6,40.4,12.4,54.2,17.4,13.9,0,13.8,59.9,0,22.7
2005-01-01,82.7,130.4,0,147.4,72.5,72.4,4.4,100.4,76.8,104.6,61.7,104.6,82.3,71.6,71.4,120.7,111.4,10.3,117
2005-02-01,56.2,131.8,121.9,147.7,55.2,102.5,108.9,115.8,183.1,62,110.4,85.2,178.1,54.2,123.3,233.6,115.1,254.8,88.6
2005-03-01,13.9,47.6,16.6,132.3,24.4,23,24.5,40.3,18,23.1,20,35.5,0,14.6,5.5,24.5,124.7,57.3,23.9
